FECHACORTE;TITULO_EVENTO;CATEGORIA;FECHA_INICIO_EVENTO;FECHA_FIN_EVENTO;TIPO_INGRESO;UBICACION;FECHA_PUBLICACION_EVENTO;TIPO_EVENTO;SEDE
20230919;TALLER DE LECTURA: LA NOCHE BOCA ARRIBA Y OTROS CUENTOS;Taller y/o curso;20190504;20190504;Ingreso Libre;Hall de Intelectuales;20190425;Presencial;Gran Biblioteca Pública de Lima
20230919;RECITAL “VOCES Y CUERDAS”;Conciertos;20190503;20190503;Ingreso Libre;Auditorio Mario Vargas Llosa;20190425;Presencial;Biblioteca Nacional del Perú
20230919;JORNADAS LITERARIAS REGIONALES: APURÍMAC;Otros;20190503;20190503;Ingreso Libre;Hall de Intelectuales;20190425;Presencial;Gran Biblioteca Pública de Lima
20230919;CUENTACUENTOS “AIA PAEC Y LOS HOMBRES PALLAR”;Otros;20190425;20190425;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190405;Presencial;Gran Biblioteca Pública de Lima
20230919;"CHARLA-TALLER ""LECTURA Y ESCUELA: MEDIACIÓN LECTORA""";Taller y/o curso;20190410;20190410;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190405;Presencial;Gran Biblioteca Pública de Lima
20230919;"CHARLA ""LIBRO ÁLBUM: LEYENDO CLÁSICOS CON OJOS MODERNOS""";Taller y/o curso;20190407;20190407;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190405;Presencial;Gran Biblioteca Pública de Lima
20230919;ERES BUENO, CHARLIE BROWN... EL MUSICAL FAMILIAR;Teatro para adultos;20190412;20190412;Inscripcion;Auditorio Mario Vargas Llosa;20190405;Presencial;Biblioteca Nacional del Perú
20230919;TALLER LÚDICO SOBRE EL MUSEO DE LA IDENTIFICACIÓN - RENIEC;Taller y/o curso;20190430;20190430;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Rímac
20230919;EL LIBRO AMIGO TE VISITA;Otros;20190426;20190426;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Rímac
20230919;II CONCURSO DE NARRACIÓN ORAL ¡CUENTA, BARRIO!;Otros;20190423;20190423;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Rímac
20230919;LECTURA EN CORO. LEYENDAS PERUANAS;Otros;20190412;20190412;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Rímac
20230919;CELEBRACIÓN POR EL DÍA DEL LIBRO INFANTIL Y JUVENIL;Otros;20190402;20190402;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Rímac
20230919;PROGRAMA: ABUELAS Y ABUELOS CUENTACUENTOS;Otros;20190427;20190427;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;II CONCURSO DE NARRACIÓN ORAL ¡CUENTA, BARRIO!;Otros;20190423;20190423;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;EL LIBRO COMPARTIDO EN FAMILIA;Otros;20190412;20190412;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;EL LIBRO TE VISITA;Otros;20190412;20190412;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;LA HORA DEL CUENTO;Otros;20190406;20190413;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;MARCHA POR EL DÍA DEL LIBRO INFANTIL Y JUVENIL;Otros;20190402;20190402;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;EL LIBRO AMIGO TE VISITA;Otros;20190426;20190426;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;II CONCURSO DE NARRACIÓN ORAL ¡CUENTA, BARRIO!;Otros;20190423;20190423;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;CINEFÓRUM “LA HORA AZUL”;Cinefórum y/o proyección de cine;20190413;20190413;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;CLUB DE  LECTURA: GIGANTES LECTORES;Otros;20190409;20190423;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;CLUB DE  LECTURA: GIGANTES LECTORES;Otros;20190404;20190425;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;HOMENAJE POR EL DÍA INTERNACIONAL DEL LIBRO INFANTIL;Otros;20190402;20190402;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;LECTURA AL AIRE LIBRE;Otros;20190426;20190426;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Comas
20230919;II CONCURSO DE NARRACIÓN ORAL ¡CUENTA, BARRIO!;Otros;20190423;20190423;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Comas
20230919;COMPARTIENDO LA LECTURA EN EL HOGAR;Otros;20190417;20190417;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Comas
20230919;LA HORA DEL CUENTO;Otros;20190413;20190420;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Comas
20230919;TALLER LÚDICO DE RENIEC;Otros;20190412;20190412;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Comas
20230919;EL LIBRO AMIGO TE VISITA;Otros;20190410;20190410;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Comas
20230919;CLUB DE LA LECTURA: LECTORES EN ACCIÓN;Otros;20190408;20190415;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Comas
20230919;TALLER DE INGLÉS BÁSICO;Taller y/o curso;20190406;20190427;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Comas
20230919;MARCHA POR EL DÍA DEL LIBRO INFANTIL Y JUVENIL;Otros;20190402;20190402;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Comas
20230919;EL LIBRO TE VISITA;Otros;20190427;20190427;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Breña
20230919;PROGRAMA: ABUELAS Y ABUELOS CUENTACUENTOS;Otros;20190413;20190413;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Breña
20230919;EL LIBRO COMPARTIDO EN FAMILIA;Otros;20190413;20190413;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Breña
20230919;CONCURSO: CONOZCO Y DIBUJO A MI PERSONAJE PREFERIDO;Otros;20190412;20190412;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Breña
20230919;DÍA DEL LIBRO INFANTIL Y JUVENIL: NARRACIÓN DE CUENTOS PREFERIDOS;Otros;20190405;20190405;Ingreso Libre;Sala;20190329;Presencial;Estación de Biblioteca Pública - Breña
20230919;CONFERENCIA: ABRIL EN LAS LETRAS PERUANAS;Otros;20190430;20190430;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;PRESENTACIÓN ESPECIAL DEL GRUPO MUSICAL PACHACAMAC;Conciertos;20190428;20190428;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;BIBLIODIÁLOGOS: LEER LO QUE SE QUIERE;Charla, conversatorio y/o conferencia;20190428;20190428;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;KAMISHIBAI PARA TODOS, TEATRO DE PAPEL JAPONÉS;Otros;20190428;20190428;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;TÍTERES “¿DÓNDE ESTÁ MI LIBRO?”;Otros;20190428;20190428;Ingreso Libre;Sala Infantil;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;CINEFÓRUM: LA HORA AZUL;Cinefórum y/o proyección de cine;20190427;20190427;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE LIBROS CARTONEROS;Taller y/o curso;20190427;20190427;Inscripcion;Hall principal;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;"CUENTACUENTOS ""ROGELIO Y LA BOLSA""";Otros;20190427;20190427;Ingreso Libre;Sala Infantil;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;BIBLIODIÁLOGOS: CONVERSEMOS SOBRE LIBROS Y BIBLIOTECAS;Charla, conversatorio y/o conferencia;20190426;20190426;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;BIBLIODIÁLOGOS: SUPERCHOLOS E IDENTIDAD;Charla, conversatorio y/o conferencia;20190426;20190426;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER PARA PADRES Y MADRES “¿CÓMO APOYAR A NUESTROS HIJOS EN LAS TAREAS ESCOLARES?”;Taller y/o curso;20190427;20190427;Ingreso Libre;Sala Infantil;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;RECITAL MUSICAL DE LA LÁ;Conciertos;20190425;20190425;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;BIBLIODIÁLOGOS: LIBROS PARA QUE JUNTOS CAMBIEMOS EL MUNDO;Charla, conversatorio y/o conferencia;20190425;20190425;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;FERIA DEL LIBRO INFANTIL Y JUVENIL;Otros;20190425;20190428;Ingreso Libre;Hall principal;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;CAFÉ LITERARIO: LA NOVELÍSTICA DE MARCOS YAURI MONTERO;Otros;20190424;20190424;Ingreso Libre;Hall principal;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;DÍA DEL IDIOMA CASTELLANO – DÍA INTERNACIONAL DEL LIBRO;Otros;20190423;20190423;Ingreso Libre;Sala Escolar;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;LEYENDO CON TACTO;Otros;20190423;20190423;Ingreso Libre;Hall principal;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;BIBLIOTERAPIA: CUENTOS CON MENSAJES DE LA TRADICIÓN ORIENTAL;Otros;20190410;20190410;Ingreso Libre;Hall de Intelectuales;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;JORNADAS DE LITERATURAS REGIONALES: APURÍMAC;Otros;20190417;20190417;Ingreso Libre;Hall de Intelectuales;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;EXPOSICIÓN “RECORDANDO A VALLEJO”;Exposición;20190415;20190416;Ingreso Libre;Sala Escolar;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;CICLO DE CINE  INFANTIL Y JUVENIL “CHARLIE Y LA FÁBRICA DE CHOCOLATE”;Otros;20190414;20190414;Inscripcion;Sala Escolar;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER: CREANDO CUENTOS;Taller y/o curso;20190414;20190414;Ingreso Libre;Sala Infantil;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER:  EL GRAN LIBRO;Taller y/o curso;20190414;20190414;Ingreso Libre;Sala Infantil;20190329;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE LECTURA: AL CÉSAR, LO QUE ES DEL CÉSAR… SEMPITERNO VALLEJO;Taller y/o curso;20190413;20190413;Ingreso Libre;Hall de Intelectuales;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;"TIFLOCINE ""LA MÚSICA DEL SILENCIO""";Otros;20190413;20190413;Ingreso Libre;Sala para Invidentes;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;JORNADAS DE LITERATURAS REGIONALES: APURÍMAC;Otros;20190412;20190412;Ingreso Libre;Hall de Intelectuales;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;CHARLA: EL LEGADO DEL INCA GARCILASO DE LA VEGA;Taller y/o curso;20190412;20190412;Ingreso Libre;Sala Escolar;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;EXPOSICIÓN: RETRATOS DE ESCRITORES PERUANOS;Exposición;20190411;20190411;Ingreso Libre;Hall principal;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;EXPOSICIÓN BIBLIOGRÁFICA DE AUTORES UNIVERSALES DE CUENTOS DE SUSPENSO Y TERROR;Exposición;20190408;20190411;Ingreso Libre;Sala Escolar;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;CONVERSATORIO: DEL CALI PACHANGUERO AL CAMPO DE MARTE: 30 AÑOS DE UN CONCIERTO HISTÓRICO;Charla, conversatorio y/o conferencia;20190426;20190426;Ingreso Libre;Auditorio Mario Vargas Llosa;20190328;Presencial;Biblioteca Nacional del Perú
20230919;TEATRO “LOS INOCENTES”;Teatro para adultos;20190423;20190423;Ingreso Libre;Auditorio Mario Vargas Llosa;20190328;Presencial;Biblioteca Nacional del Perú
20230919;TALLER: AUXILIO, ME DESMAYO, MI LIBRO SE ESTÁ HONGUEANDO;Taller y/o curso;20190423;20190423;Ingreso Libre;Sala de Usos Múltiples (SUM);20190328;Presencial;Biblioteca Nacional del Perú
20230919;CONVERSATORIO: TECNOLOGÍAS Y SU APORTE EN LA FORMACIÓN DE LECTORES;Charla, conversatorio y/o conferencia;20190417;20190417;Ingreso Libre;Hall principal;20190328;Presencial;Biblioteca Nacional del Perú
20230919;CONVERSATORIO: CRIATURAS MITOLÓGICAS DEL PERÚ;Charla, conversatorio y/o conferencia;20190412;20190412;Ingreso Libre;Hall principal;20190328;Presencial;Biblioteca Nacional del Perú
20230919;CINEFÓRUM: EL ABUELO;Cinefórum y/o proyección de cine;20190416;20190416;Ingreso Libre;Auditorio Mario Vargas Llosa;20190328;Presencial;Biblioteca Nacional del Perú
20230919;CINEFÓRUM: SANGRA. GRITA. LATE;Cinefórum y/o proyección de cine;20190409;20190409;Ingreso Libre;Auditorio Mario Vargas Llosa;20190328;Presencial;Biblioteca Nacional del Perú
20230919;PROGRAMA: ABUELAS Y ABUELOS CUENTACUENTOS;Otros;20190406;20190406;Ingreso Libre;Sala;20190328;Presencial;Estación de Biblioteca Pública - Rímac
20230919;EXPOSICIÓN BIBLIOGRÁFICA “¿POR QUÉ TIENES ESA BOCA TAN GRANDE?”;Exposición;20190407;20190407;Ingreso Libre;Hall principal;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;CICLO DE CINE INFANTIL Y JUVENIL “LA LADRONA DE LIBROS”;Otros;20190407;20190407;Inscripcion;Sala Escolar;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER “CREANDO MI COLLAGE DE CUENTOS INFANTILES”;Taller y/o curso;20190407;20190407;Ingreso Libre;Sala Infantil;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE LECTURA;Taller y/o curso;20190407;20190407;Ingreso Libre;Sala Infantil;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;VISITAS GUIADAS EN LA GRAN BIBLIOTECA PÚBLICA DE LIMA;Otros;20190414;20190428;Inscripcion;Hall principal;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER: MARKETING PARA EMPRENDEDORES;Taller y/o curso;20190406;20190406;Ingreso Libre;Sala TIC;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;JORNADAS DE LITERATURAS REGIONALES: APURÍMAC;Otros;20190405;20190405;Inscripcion;Hall de Intelectuales;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;CONFERENCIA: IMPORTANCIA DE LAS BIBLIOTECAS ESCOLARES;Otros;20190403;20190403;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;EXPOSICIÓN BIBLIOGRÁFICA DE AUTORES PERUANOS DE LITERATURA INFANTIL Y JUVENIL;Exposición;20190402;20190407;Ingreso Libre;Sala Escolar;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;EXPOSICIONES POR EL DÍA MUNDIAL DE LA EDUCACIÓN;Exposición;20190401;20190401;Ingreso Libre;Sala Escolar;20190328;Presencial;Gran Biblioteca Pública de Lima
20230919;CINEFÓRUM: DJANGO, SANGRE DE MI SANGRE;Cinefórum y/o proyección de cine;20190402;20190402;Ingreso Libre;Auditorio Mario Vargas Llosa;20190328;Presencial;Biblioteca Nacional del Perú
20230919;PROGRAMA ESPECIAL: PENSEMOS EN IGUALDAD, CONSTRUYAMOS CON INTELIGENCIA, INNOVEMOS PARA EL CAMBIO;Otros;20190308;20190308;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190308;Presencial;Gran Biblioteca Pública de Lima
20230919;"PROYECCIÓN DE LA PELÍCULA ""CORAJE""";Otros;20190310;20190310;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190306;Presencial;Gran Biblioteca Pública de Lima
20230919;LECTURA AL AIRE LIBRE;Otros;20190329;20190329;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Comas
20230919;EL LIBRO AMIGO TE VISITA;Otros;20190325;20190325;Inscripcion;Sala;20190301;Presencial;Estación de Biblioteca Pública - Comas
20230919;LECTURA EN EL PARQUE Y ORIGAMI;Otros;20190329;20190329;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;EXPOSICIÓN BIBLIOGRÁFICA SOBRE CUIDADO DEL MEDIO AMBIENTE;Otros;20190312;20190316;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;PROMOCIÓN A LA LECTURA A TRAVÉS DE LA ORATORIA;Otros;20190309;20190323;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;TALLER DE INGLÉS BÁSICO;Taller y/o curso;20190309;20190323;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;PROMOCIÓN A LA LECTURA A TRAVÉS DEL ORIGAMI;Otros;20190308;20190322;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;CLUB DE  LECTURA: GIGANTES LECTORES;Otros;20190305;20190326;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;CLUB DE  LECTURA: GIGANTES LECTORES;Otros;20190307;20190321;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;LECTURA AL AIRE LIBRE;Otros;20190322;20190322;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Rímac
20230919;EL LIBRO AMIGO TE VISITA;Otros;20190315;20190315;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Rímac
20230919;NARRACIÓN DE CUENTOS INFANTILES PERUANOS;Otros;20190306;20190327;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Rímac
20230919;COMPARTIENDO LA LECTURA EN EL HOGAR;Otros;20190326;20190326;Inscripcion;Sala;20190301;Presencial;Estación de Biblioteca Pública - Comas
20230919;TALLER DE MANUALIDADES CON RECICLAJE;Otros;20190313;20190320;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Comas
20230919;"CLUB DE LECTURA ""LECTORES EN ACCIÓN""";Otros;20190311;20190318;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Comas
20230919;LA HORA DEL CUENTO: LEYENDAS PERUANAS;Otros;20190309;20190323;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Comas
20230919;TALLER DE PINTURA;Taller y/o curso;20190323;20190323;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;LECTURA DEL CUENTO “EL GIGANTE EGOÍSTA”;Otros;20190321;20190321;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;TALLER DE AJEDREZ;Taller y/o curso;20190309;20190309;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;HORA DE COLOREAR;Otros;20190306;20190306;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;MEDIACIÓN A LA LECTURA: NARRACIÓN DE LEYENDAS Y MITOS;Otros;20190322;20190322;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Breña
20230919;EL LIBRO TE VISITA;Otros;20190316;20190316;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Breña
20230919;TALLER LÚDICO DE LA RENIEC;Taller y/o curso;20190315;20190315;Ingreso Libre;Sala;20190301;Presencial;Estación de Biblioteca Pública - Breña
20230919;FORTALECIENDO LA LECTURA EN EL HOGAR;Otros;20190330;20190330;Ingreso Libre;Sala Infantil;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;HOMENAJE: RECONSTRUCCIÓN DE LA MEMORIA DE CESAR RAMOS ALDANA;Otros;20190329;20190329;Ingreso Libre;Auditorio Sebastián Salazar Bondy;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE STOP MOTION CON PLASTILINA;Taller y/o curso;20190324;20190324;Ingreso Libre;Sala Infantil;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE CREACIÓN DE UN CALIGRAMA;Taller y/o curso;20190324;20190324;Ingreso Libre;Sala Infantil;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;YO…TE CUENTO UN CUENTO;Otros;20190323;20190323;Ingreso Libre;Sala Infantil;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;ENCUENTRO INTERNACIONAL COMIC ART PERÚ – EE.UU;Otros;20190323;20190323;Ingreso Libre;Hall principal;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;CUENTACUENTOS ECOLÓGICOS;Otros;20190322;20190322;Inscripcion;Sala Escolar;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;CAFÉ LITERARIO;Otros;20190320;20190320;Ingreso Libre;Hall de Intelectuales;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE LECTURA;Taller y/o curso;20190317;20190317;Ingreso Libre;Sala Infantil;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE CREACIÓN DE CUENTOS CON PICTOGRAMAS;Taller y/o curso;20190317;20190317;Ingreso Libre;Sala Infantil;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;CINE FÓRUM: AJ ZOMBIES;Cinefórum y/o proyección de cine;20190326;20190326;Ingreso Libre;Auditorio Mario Vargas Llosa;20190228;Presencial;Biblioteca Nacional del Perú
20230919;RECITAL: PARA TI, MUJER;Conciertos;20190321;20190321;Ingreso Libre;Auditorio Mario Vargas Llosa;20190228;Presencial;Biblioteca Nacional del Perú
20230919;BIBLIOTERAPIA;Otros;20190315;20190315;Ingreso Libre;Hall de Intelectuales;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;"PRESENTACIÓN DE LIBRO ""LA FUGACIDAD DEL COLOR """;Otros;20190330;20190330;Ingreso Libre;Sala de Usos Múltiples (SUM);20190228;Presencial;Biblioteca Nacional del Perú
20230919;LOS HERMANOS AQUILES Y EUGENIO COURRET: DOS BIOGRAFÍAS REPRESENTATIVAS DE LA MIGRACIÓN FRANCESA EN EL SIGLO XIX;Charla, conversatorio y/o conferencia;20190320;20190320;Ingreso Libre;Auditorio Mario Vargas Llosa;20190228;Presencial;Biblioteca Nacional del Perú
20230919;LOCOS DE AMOR 2;Cinefórum y/o proyección de cine;20190319;20190319;Ingreso Libre;Auditorio Mario Vargas Llosa;20190228;Presencial;Biblioteca Nacional del Perú
20230919;ESTRENO DEL DOCUMENTAL “ESCÚCHAME”;Otros;20190313;20190313;Ingreso Libre;Auditorio Mario Vargas Llosa;20190228;Presencial;Biblioteca Nacional del Perú
20230919;CINE FÓRUM: PACÍFICUM, EL RETORNO AL OCÉANO;Cinefórum y/o proyección de cine;20190312;20190312;Ingreso Libre;Auditorio Mario Vargas Llosa;20190228;Presencial;Biblioteca Nacional del Perú
20230919;TALLER DE CUENTO POP UP;Taller y/o curso;20190310;20190310;Ingreso Libre;Sala Infantil;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;CUENTACUENTOS;Otros;20190310;20190310;Ingreso Libre;Sala Infantil;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE LECTURA;Taller y/o curso;20190309;20190309;Ingreso Libre;Hall de Intelectuales;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;MUJERES PERUANAS A TRAVÉS DE LA HISTORIA;Otros;20190308;20190308;Ingreso Libre;Sala Escolar;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;EXPOSICIÓN DE PINTURA EN HOMENAJE AL DÍA INTERNACIONAL DE LA MUJER;Exposición;20190307;20190330;Ingreso Libre;Sala de Exposiciones;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;GÉNERO Y SABIDURÍA: EL ARTE EN LAS ADULTAS MAYORES;Taller y/o curso;20190307;20190307;Ingreso Libre;Hall principal;20190228;Presencial;Gran Biblioteca Pública de Lima
20230919;"""RECONSTRUCCIÓN_NOMBRE FEMENINO""";Teatro para adultos;20190308;20190308;Ingreso Libre;Auditorio Mario Vargas Llosa;20190228;Presencial;Biblioteca Nacional del Perú
20230919;TALLER “ACTIVANDO SENTIDOS”;Taller y/o curso;20190307;20190307;Ingreso Libre;Sala para Invidentes;20190227;Presencial;Gran Biblioteca Pública de Lima
20230919;CÍRCULO DE LECTURA: EL CUENTO NORTEAMERICANO;Otros;20190303;20190317;Ingreso Libre;Hall principal;20190225;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE REDACCIÓN BÁSICA;Taller y/o curso;20190303;20190317;Ingreso Libre;Sala Escolar;20190225;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DIBUJANDO UN POEMA;Taller y/o curso;20190303;20190303;Ingreso Libre;Sala Infantil;20190225;Presencial;Gran Biblioteca Pública de Lima
20230919;TALLER DE ILUSTRACIÓN INFANTIL;Taller y/o curso;20190303;20190303;Ingreso Libre;Sala Infantil;20190225;Presencial;Gran Biblioteca Pública de Lima
20230919;TIFLOCINE “HISTORIAS CRUZADAS”;Otros;20190302;20190302;Inscripcion;Sala para Invidentes;20190225;Presencial;Gran Biblioteca Pública de Lima
20230919;NO ME DIGAS SOLTERONA;Cinefórum y/o proyección de cine;20190305;20190305;Ingreso Libre;Auditorio Mario Vargas Llosa;20190225;Presencial;Biblioteca Nacional del Perú
20230919;FESTIVAL: CINE HECHO POR MUJERES;Otros;20190305;20190312;Ingreso Libre;Auditorio Mario Vargas Llosa;20190225;Presencial;Biblioteca Nacional del Perú
20230919;¿QUIÉN ES ÓSCAR? LOS PREMIOS DE LA ACADEMIA EN DEBATE;Charla, conversatorio y/o conferencia;20190301;20190301;Ingreso Libre;Auditorio Mario Vargas Llosa;20190225;Presencial;Biblioteca Nacional del Perú
20230919;TALLER DE ORIGAMI;Taller y/o curso;20190213;20190227;Ingreso Libre;Sala;20190208;Presencial;Estación de Biblioteca Pública - Comas
20230919;TALLER DE MANUALIDADES EN CUERO;Taller y/o curso;20190222;20190226;Ingreso Libre;Sala;20190208;Presencial;Estación de Biblioteca Pública - Comas
20230919;LECTURA AL AIRE LIBRE;Otros;20190225;20190225;Ingreso Libre;Sala;20190208;Presencial;Estación de Biblioteca Pública - Comas
